lr-SGD/pg1,lr-SGD/pg2,step,val_loss,val_acc,epoch,scale0,scale1,scale2,scale3,l1_reg,scale_reg,loss,train_acc
,,8731,,,117,2.0172441005706787,0.5368003845214844,1.2596975564956665,0.8282440304756165,0.0,1.4202924966812134,0.07883045822381973,0.8952702879905701
0.0001,0.001,8732,,,,,,,,,,,
,,8805,0.13645459711551666,0.8389261960983276,118,,,,,,,,
,,8805,,,118,2.028320550918579,0.5308821201324463,1.2356669902801514,0.8032353520393372,0.0,1.424190878868103,0.050893913954496384,0.912162184715271
0.0001,0.001,8806,,,,,,,,,,,
,,8879,0.10818124562501907,0.8590604066848755,119,,,,,,,,
,,8879,,,119,2.024766445159912,0.5319053530693054,1.2394107580184937,0.808074951171875,0.0,1.422942876815796,0.028821639716625214,0.9493243098258972
0.0001,0.001,8880,,,,,,,,,,,
,,8953,0.116176538169384,0.8590604066848755,120,,,,,,,,
,,8953,,,120,2.0175211429595947,0.5339013934135437,1.2361793518066406,0.8092796206474304,0.0,1.420395016670227,0.028960471972823143,0.962837815284729
0.0001,0.001,8954,,,,,,,,,,,
,,9027,0.12559817731380463,0.8523489832878113,121,,,,,,,,
,,9027,,,121,2.0159664154052734,0.5350511074066162,1.2391159534454346,0.8126938343048096,0.0,1.4198474884033203,0.02444625459611416,0.9729729890823364
0.0001,0.001,9028,,,,,,,,,,,
,,9101,0.11958765983581543,0.8322147727012634,122,,,,,,,,
,,9101,,,122,2.020505905151367,0.5314741134643555,1.2344259023666382,0.8039464950561523,0.0,1.4214448928833008,0.03627818077802658,0.9560810923576355
0.0001,0.001,9102,,,,,,,,,,,
,,9175,0.12076370418071747,0.8523489832878113,123,,,,,,,,
,,9175,,,123,2.025296449661255,0.5283320546150208,1.2300403118133545,0.7956663966178894,0.0,1.4231290817260742,0.02568812482059002,0.9763513803482056
0.0001,0.001,9176,,,,,,,,,,,
,,9249,0.11070126295089722,0.8590604066848755,124,,,,,,,,
,,9249,,,124,2.0273056030273438,0.5274136662483215,1.2305798530578613,0.7936158776283264,0.0,1.4238343238830566,0.03791206330060959,0.9358108043670654
0.0001,0.001,9250,,,,,,,,,,,
,,9323,0.11281868815422058,0.8523489832878113,125,,,,,,,,
,,9323,,,125,2.0235743522644043,0.5263136029243469,1.225921869277954,0.7892332673072815,0.0,1.4225236177444458,0.037279125303030014,0.9391891956329346
0.0001,0.001,9324,,,,,,,,,,,
,,9397,0.11088499426841736,0.8791946172714233,126,,,,,,,,
,,9397,,,126,2.025433301925659,0.5233484506607056,1.2350653409957886,0.7900627255439758,0.0,1.4231771230697632,0.0312519446015358,0.9662162065505981
0.0001,0.001,9398,,,,,,,,,,,
,,9471,0.12273881584405899,0.8389261960983276,127,,,,,,,,
,,9471,,,127,2.0235700607299805,0.5260320901870728,1.2584742307662964,0.8080266714096069,0.0,1.4225211143493652,0.04595057666301727,0.9222972989082336
0.0001,0.001,9472,,,,,,,,,,,
,,9545,0.11755729466676712,0.8523489832878113,128,,,,,,,,
,,9545,,,128,2.013192892074585,0.5292384624481201,1.2515994310379028,0.8095414042472839,0.0,1.4188698530197144,0.02376457303762436,0.9662162065505981
0.0001,0.001,9546,,,,,,,,,,,
,,9619,0.12032430619001389,0.8590604066848755,129,,,,,,,,
,,9619,,,129,2.010951280593872,0.5275430679321289,1.2566133737564087,0.8106451630592346,0.0,1.4180799722671509,0.016322750598192215,0.9831081032752991
0.0001,0.001,9620,,,,,,,,,,,
,,9693,0.12252472341060638,0.8590604066848755,130,,,,,,,,
,,9693,,,130,2.0107929706573486,0.5245746970176697,1.2518460750579834,0.8028756976127625,0.0,1.418023943901062,0.036743637174367905,0.9527027010917664
0.0001,0.001,9694,,,,,,,,,,,
,,9767,0.11479053646326065,0.8590604066848755,131,,,,,,,,
,,9767,,,131,2.0134365558624268,0.5235448479652405,1.2541950941085815,0.8029944896697998,0.0,1.4189560413360596,0.042841359972953796,0.9493243098258972
0.0001,0.001,9768,,,,,,,,,,,
,,9841,0.12082846462726593,0.8523489832878113,132,,,,,,,,
,,9841,,,132,2.0086963176727295,0.5248939990997314,1.2574496269226074,0.8073840737342834,0.0,1.417284607887268,0.04726329818367958,0.9358108043670654
0.0001,0.001,9842,,,,,,,,,,,
,,9915,0.12434916198253632,0.8456375598907471,133,,,,,,,,
,,9915,,,133,2.004462480545044,0.5265516042709351,1.2531299591064453,0.8065218925476074,0.0,1.4157902002334595,0.045627329498529434,0.9290540814399719
0.0001,0.001,9916,,,,,,,,,,,
,,9989,0.13118474185466766,0.8590604066848755,134,,,,,,,,
,,9989,,,134,2.0035088062286377,0.5276399850845337,1.2627149820327759,0.8146161437034607,0.0,1.4154534339904785,0.032095443457365036,0.9425675868988037
0.0001,0.001,9990,,,,,,,,,,,
,,10063,0.1200287863612175,0.8456375598907471,135,,,,,,,,
,,10063,,,135,2.0045437812805176,0.5270420908927917,1.2597421407699585,0.8121293783187866,0.0,1.4158190488815308,0.020372074097394943,0.9831081032752991
0.0001,0.001,10064,,,,,,,,,,,
,,10137,0.11455653607845306,0.8590604066848755,136,,,,,,,,
,,10137,,,136,2.000931739807129,0.5269430875778198,1.257538080215454,0.8107950091362,0.0,1.4145427942276,0.03222791105508804,0.9493243098258972
0.0001,0.001,10138,,,,,,,,,,,
,,10211,0.123904749751091,0.8389261960983276,137,,,,,,,,
,,10211,,,137,1.9970439672470093,0.5274282693862915,1.2653357982635498,0.8170067071914673,0.0,1.4131672382354736,0.03176401928067207,0.962837815284729
0.0001,0.001,10212,,,,,,,,,,,
,,10285,0.11705439537763596,0.8590604066848755,138,,,,,,,,
,,10285,,,138,1.9903686046600342,0.5276498794555664,1.2711275815963745,0.8221426010131836,0.0,1.4108043909072876,0.059843841940164566,0.9087837934494019
0.0001,0.001,10286,,,,,,,,,,,
,,10359,0.11930888146162033,0.8456375598907471,139,,,,,,,,
,,10359,,,139,1.9927371740341187,0.5244751572608948,1.2732011079788208,0.8193181753158569,0.0,1.4116430282592773,0.0410194993019104,0.9493243098258972
0.0001,0.001,10360,,,,,,,,,,,
,,10433,0.1205199733376503,0.8322147727012634,140,,,,,,,,
,,10433,,,140,1.9864572286605835,0.5246174335479736,1.2794382572174072,0.8252050280570984,0.0,1.4094173908233643,0.014867566525936127,0.9898648858070374
0.0001,0.001,10434,,,,,,,,,,,
,,10507,0.114227294921875,0.8657718300819397,141,,,,,,,,
,,10507,,,141,1.981423020362854,0.5261222124099731,1.291574478149414,0.8371514678001404,0.0,1.407630205154419,0.04289598390460014,0.9324324131011963
0.0001,0.001,10508,,,,,,,,,,,
,,10581,0.11623985320329666,0.8590604066848755,142,,,,,,,,
,,10581,,,142,1.980794906616211,0.5259751081466675,1.287340760231018,0.8346051573753357,0.0,1.4074065685272217,0.025189107283949852,0.9594594836235046
0.0001,0.001,10582,,,,,,,,,,,
,,10655,0.1495596468448639,0.8255033493041992,143,,,,,,,,
,,10655,,,143,1.9819917678833008,0.5252894163131714,1.2834864854812622,0.8313748836517334,0.0,1.4078322649002075,0.02257251739501953,0.9695945978164673
0.0001,0.001,10656,,,,,,,,,,,
,,10729,0.10675840824842453,0.8523489832878113,144,,,,,,,,
,,10729,,,144,1.9690665006637573,0.5287685394287109,1.2802319526672363,0.8369103670120239,0.0,1.4032326936721802,0.03832615911960602,0.9493243098258972
0.0001,0.001,10730,,,,,,,,,,,
,,10803,0.11127735674381256,0.8657718300819397,145,,,,,,,,
,,10803,,,145,1.9592835903167725,0.5307631492614746,1.2808247804641724,0.8421992659568787,0.0,1.3997442722320557,0.03204452991485596,0.9493243098258972
0.0001,0.001,10804,,,,,,,,,,,
,,10877,0.11709439754486084,0.8590604066848755,146,,,,,,,,
,,10877,,,146,1.9561244249343872,0.529147744178772,1.272739052772522,0.8357183933258057,0.0,1.398614764213562,0.04462133347988129,0.9324324131011963
0.0001,0.001,10878,,,,,,,,,,,
,,10951,0.10647310316562653,0.8523489832878113,147,,,,,,,,
,,10951,,,147,1.9520992040634155,0.5300050377845764,1.2654340267181396,0.8310969471931458,0.0,1.3971751928329468,0.03931902348995209,0.9391891956329346
0.0001,0.001,10952,,,,,,,,,,,
,,11025,0.1223352700471878,0.8389261960983276,148,,,,,,,,
,,11025,,,148,1.9562779664993286,0.5258652567863464,1.2500683069229126,0.8128154277801514,0.0,1.3986698389053345,0.045996032655239105,0.9493243098258972
0.0001,0.001,11026,,,,,,,,,,,
,,11099,0.11196906864643097,0.8657718300819397,149,,,,,,,,
,,11099,,,149,1.9565984010696411,0.5253816843032837,1.2549984455108643,0.8158190846443176,0.0,1.3987849950790405,0.03291440010070801,0.9527027010917664
0.0001,0.001,11100,,,,,,,,,,,
,,11173,0.10296785086393356,0.8859060406684875,150,,,,,,,,
,,11173,,,150,1.9529911279678345,0.5256115198135376,1.2527737617492676,0.816196858882904,0.0,1.3974944353103638,0.03338347747921944,0.9459459185600281
0.0001,0.001,11174,,,,,,,,,,,
,,11247,0.12264829128980637,0.8456375598907471,151,,,,,,,,
,,11247,,,151,1.952858805656433,0.5241682529449463,1.252657175064087,0.8135817646980286,0.0,1.3974456787109375,0.04517883062362671,0.9425675868988037
0.0001,0.001,11248,,,,,,,,,,,
,,11321,0.10879596322774887,0.8724831938743591,152,,,,,,,,
,,11321,,,152,1.9304397106170654,0.5344493389129639,1.2557233572006226,0.8329333662986755,0.0,1.3894020318984985,0.03752833604812622,0.9324324131011963
0.0001,0.001,11322,,,,,,,,,,,
,,11395,0.1326044648885727,0.8389261960983276,153,,,,,,,,
,,11395,,,153,1.9259533882141113,0.5338333249092102,1.252495527267456,0.8304753303527832,0.0,1.3877867460250854,0.03172070160508156,0.9662162065505981
0.0001,0.001,11396,,,,,,,,,,,
,,11469,0.11418166011571884,0.8523489832878113,154,,,,,,,,
,,11469,,,154,1.917332649230957,0.534479558467865,1.2506678104400635,0.8316185474395752,0.0,1.384676218032837,0.02914620377123356,0.9662162065505981
0.0001,0.001,11470,,,,,,,,,,,
,,11543,0.12222393602132797,0.8523489832878113,155,,,,,,,,
,,11543,,,155,1.9015882015228271,0.5424375534057617,1.270166039466858,0.8596136569976807,0.0,1.3789806365966797,0.02712309919297695,0.9797297120094299
0.0001,0.001,11544,,,,,,,,,,,
,,11617,0.11693031340837479,0.8590604066848755,156,,,,,,,,
,,11617,,,156,1.8941811323165894,0.5459470748901367,1.279480218887329,0.8729929327964783,0.0,1.3762927055358887,0.03910290449857712,0.9560810923576355
0.0001,0.001,11618,,,,,,,,,,,
,,11691,0.11788161844015121,0.8523489832878113,157,,,,,,,,
,,11691,,,157,1.8989986181259155,0.5419871211051941,1.2757023572921753,0.8646475672721863,0.0,1.378041386604309,0.03177797794342041,0.9560810923576355
0.0001,0.001,11692,,,,,,,,,,,
,,11765,0.1033690944314003,0.8724831938743591,158,,,,,,,,
,,11765,,,158,1.9038387537002563,0.5393925905227661,1.2574684619903564,0.8458569049835205,0.0,1.3797962665557861,0.0514712780714035,0.9425675868988037
0.0001,0.001,11766,,,,,,,,,,,
,,11839,0.10907629132270813,0.8590604066848755,159,,,,,,,,
,,11839,,,159,1.899382472038269,0.5421930551528931,1.259311556816101,0.8512521982192993,0.0,1.3781803846359253,0.014635558240115643,0.9831081032752991
0.0001,0.001,11840,,,,,,,,,,,
,,11913,0.1219148337841034,0.8389261960983276,160,,,,,,,,
,,11913,,,160,1.8962938785552979,0.5411717295646667,1.265708565711975,0.8553041219711304,0.0,1.377060055732727,0.020332640036940575,0.9695945978164673
0.0001,0.001,11914,,,,,,,,,,,
,,11987,0.10528049618005753,0.8724831938743591,161,,,,,,,,
,,11987,,,161,1.8988045454025269,0.5376791954040527,1.2654032707214355,0.8499692678451538,0.0,1.3779712915420532,0.03078453615307808,0.962837815284729
0.0001,0.001,11988,,,,,,,,,,,
,,12061,0.10981171578168869,0.8590604066848755,162,,,,,,,,
,,12061,,,162,1.902443289756775,0.5337957143783569,1.265782356262207,0.8441776037216187,0.0,1.379290223121643,0.033753231167793274,0.9493243098258972
0.0001,0.001,12062,,,,,,,,,,,
,,12135,0.10853191465139389,0.8657718300819397,163,,,,,,,,
,,12135,,,163,1.9044820070266724,0.5298706293106079,1.2590655088424683,0.8332650065422058,0.0,1.380029320716858,0.027249164879322052,0.962837815284729
0.0001,0.001,12136,,,,,,,,,,,
,,12209,0.10655487328767776,0.8724831938743591,164,,,,,,,,
,,12209,,,164,1.8970916271209717,0.5317007303237915,1.2670036554336548,0.8422866463661194,0.0,1.3773493766784668,0.0408053919672966,0.9425675868988037
0.0001,0.001,12210,,,,,,,,,,,
,,12283,0.1082022488117218,0.8657718300819397,165,,,,,,,,
,,12283,,,165,1.8880852460861206,0.5354185104370117,1.2844449281692505,0.861911952495575,0.0,1.3740756511688232,0.02831539325416088,0.9695945978164673
0.0001,0.001,12284,,,,,,,,,,,
,,12357,0.1135735958814621,0.8523489832878113,166,,,,,,,,
,,12357,,,166,1.8847978115081787,0.5368478894233704,1.2888849973678589,0.8680336475372314,0.0,1.3728793859481812,0.020941540598869324,0.9695945978164673
0.0001,0.001,12358,,,,,,,,,,,
,,12431,0.12169943004846573,0.8724831938743591,167,,,,,,,,
,,12431,,,167,1.885852336883545,0.5330515503883362,1.2777659893035889,0.8537191152572632,0.0,1.3732634782791138,0.017674261704087257,0.9729729890823364
0.0001,0.001,12432,,,,,,,,,,,
,,12505,0.11880525201559067,0.8657718300819397,168,,,,,,,,
,,12505,,,168,1.8877769708633423,0.5312647819519043,1.2744277715682983,0.8482675552368164,0.0,1.373963713645935,0.037880830466747284,0.9391891956329346
0.0001,0.001,12506,,,,,,,,,,,
,,12579,0.1168782040476799,0.8657718300819397,169,,,,,,,,
,,12579,,,169,1.8896846771240234,0.5296816229820251,1.2738275527954102,0.8448286652565002,0.0,1.374658226966858,0.03601127490401268,0.9290540814399719
0.0001,0.001,12580,,,,,,,,,,,
,,12653,0.12295098602771759,0.8590604066848755,170,,,,,,,,
,,12653,,,170,1.8955005407333374,0.526447594165802,1.2796971797943115,0.8429793119430542,0.0,1.3767715692520142,0.03641944378614426,0.9560810923576355
0.0001,0.001,12654,,,,,,,,,,,
,,12727,0.12043346464633942,0.8389261960983276,171,,,,,,,,
,,12727,,,171,1.8951822519302368,0.5247434377670288,1.2720533609390259,0.835033655166626,0.0,1.376656174659729,0.015484752133488655,0.9831081032752991
0.0001,0.001,12728,,,,,,,,,,,
,,12801,0.11250636726617813,0.8657718300819397,172,,,,,,,,
,,12801,,,172,1.8986952304840088,0.5189020037651062,1.261040449142456,0.8178477883338928,0.0,1.3779311180114746,0.038141533732414246,0.9493243098258972
0.0001,0.001,12802,,,,,,,,,,,
,,12875,0.11806982010602951,0.8523489832878113,173,,,,,,,,
,,12875,,,173,1.8976941108703613,0.518224835395813,1.257619857788086,0.814769446849823,0.0,1.3775683641433716,0.029811320826411247,0.9662162065505981
0.0001,0.001,12876,,,,,,,,,,,
,,12949,0.11434963345527649,0.8724831938743591,174,,,,,,,,
,,12949,,,174,1.892791986465454,0.5196834206581116,1.2566521167755127,0.8168627023696899,0.0,1.3757877349853516,0.044906143099069595,0.9290540814399719
0.0001,0.001,12950,,,,,,,,,,,
,,13023,0.1148703396320343,0.8523489832878113,175,,,,,,,,
,,13023,,,175,1.8897838592529297,0.520713746547699,1.262434959411621,0.8226950168609619,0.0,1.374693751335144,0.021868662908673286,0.9662162065505981
0.0001,0.001,13024,,,,,,,,,,,
,,13097,0.1175316572189331,0.8456375598907471,176,,,,,,,,
,,13097,,,176,1.8895220756530762,0.5198728442192078,1.2775566577911377,0.8325475454330444,0.0,1.3745990991592407,0.025246040895581245,0.9662162065505981
0.0001,0.001,13098,,,,,,,,,,,
,,13171,0.11805786192417145,0.8791946172714233,177,,,,,,,,
,,13171,,,177,1.8862420320510864,0.518125057220459,1.2765830755233765,0.8306277394294739,0.0,1.3734050989151,0.031449876725673676,0.9459459185600281
0.0001,0.001,13172,,,,,,,,,,,
,,13245,0.12646494805812836,0.8456375598907471,178,,,,,,,,
,,13245,,,178,1.886989951133728,0.5165664553642273,1.2772977352142334,0.8273630142211914,0.0,1.3736774921417236,0.027441617101430893,0.9695945978164673
0.0001,0.001,13246,,,,,,,,,,,
,,13319,0.11913269013166428,0.8590604066848755,179,,,,,,,,
,,13319,,,179,1.8847419023513794,0.5165731310844421,1.2852060794830322,0.8336827158927917,0.0,1.372859001159668,0.043893203139305115,0.9459459185600281
0.0001,0.001,13320,,,,,,,,,,,
,,13393,0.11578226089477539,0.8523489832878113,180,,,,,,,,
,,13393,,,180,1.8862849473953247,0.5145271420478821,1.2944667339324951,0.8364865779876709,0.0,1.3734205961227417,0.04614116623997688,0.9324324131011963
0.0001,0.001,13394,,,,,,,,,,,
,,13467,0.12159585952758789,0.8456375598907471,181,,,,,,,,
,,13467,,,181,1.8820784091949463,0.5139666199684143,1.2978652715682983,0.8386682868003845,0.0,1.3718878030776978,0.02717292308807373,0.9594594836235046
0.0001,0.001,13468,,,,,,,,,,,
,,13541,0.11428822576999664,0.8456375598907471,182,,,,,,,,
,,13541,,,182,1.878109097480774,0.5142010450363159,1.2981276512145996,0.8384923934936523,0.0,1.3704410791397095,0.043060313910245895,0.9324324131011963
0.0001,0.001,13542,,,,,,,,,,,
,,13615,0.11127931624650955,0.8590604066848755,183,,,,,,,,
,,13615,,,183,1.876617431640625,0.5131183862686157,1.308536410331726,0.8451758027076721,0.0,1.3698965311050415,0.015565567649900913,0.9797297120094299
0.0001,0.001,13616,,,,,,,,,,,
,,13689,0.12212146818637848,0.8590604066848755,184,,,,,,,,
,,13689,,,184,1.870065450668335,0.5166848301887512,1.3152521848678589,0.8580318689346313,0.0,1.3675034046173096,0.024841347709298134,0.962837815284729
0.0001,0.001,13690,,,,,,,,,,,
,,13763,0.11551026254892349,0.8590604066848755,185,,,,,,,,
,,13763,,,185,1.8670332431793213,0.5201214551925659,1.3216320276260376,0.8695268630981445,0.0,1.3663941621780396,0.0633808821439743,0.9020270109176636
0.0001,0.001,13764,,,,,,,,,,,
,,13837,0.11960896104574203,0.8523489832878113,186,,,,,,,,
,,13837,,,186,1.8595428466796875,0.5222954154014587,1.3173497915267944,0.8712713718414307,0.0,1.3636505603790283,0.027208032086491585,0.9594594836235046
0.0001,0.001,13838,,,,,,,,,,,
,,13911,0.11815739423036575,0.8523489832878113,187,,,,,,,,
,,13911,,,187,1.8565380573272705,0.5205682516098022,1.3057535886764526,0.8593907356262207,0.0,1.362548589706421,0.025634726509451866,0.9695945978164673
0.0001,0.001,13912,,,,,,,,,,,
,,13985,0.13554619252681732,0.8456375598907471,188,,,,,,,,
,,13985,,,188,1.8650174140930176,0.5144750475883484,1.293350338935852,0.8373733758926392,0.0,1.365655541419983,0.05404001101851463,0.9189189076423645
0.0001,0.001,13986,,,,,,,,,,,
,,14059,0.14028209447860718,0.8389261960983276,189,,,,,,,,
,,14059,,,189,1.863712191581726,0.5121597051620483,1.2870676517486572,0.8293860554695129,0.0,1.3651783466339111,0.03256296366453171,0.962837815284729
0.0001,0.001,14060,,,,,,,,,,,
,,14133,0.12178775668144226,0.8389261960983276,190,,,,,,,,
,,14133,,,190,1.864305853843689,0.5108503103256226,1.2931649684906006,0.8313626646995544,0.0,1.365395426750183,0.024997955188155174,0.9662162065505981
0.0001,0.001,14134,,,,,,,,,,,
,,14207,0.11692608892917633,0.8523489832878113,191,,,,,,,,
,,14207,,,191,1.8575900793075562,0.5125150680541992,1.2977296113967896,0.839550793170929,0.0,1.3629341125488281,0.010984918102622032,0.9898648858070374
0.0001,0.001,14208,,,,,,,,,,,
,,14281,0.1180361807346344,0.8456375598907471,192,,,,,,,,
,,14281,,,192,1.8545775413513184,0.5145894885063171,1.3039000034332275,0.8480344414710999,0.0,1.3618285655975342,0.03554242476820946,0.9527027010917664
0.0001,0.001,14282,,,,,,,,,,,
,,14355,0.11409928649663925,0.8590604066848755,193,,,,,,,,
,,14355,,,193,1.8570948839187622,0.5113934874534607,1.3049548864364624,0.843132734298706,0.0,1.3627525568008423,0.01843499392271042,0.9763513803482056
0.0001,0.001,14356,,,,,,,,,,,
,,14429,0.11569463461637497,0.8590604066848755,194,,,,,,,,
,,14429,,,194,1.8578799962997437,0.508730947971344,1.3118618726730347,0.8439024090766907,0.0,1.3630409240722656,0.018308795988559723,0.9797297120094299
0.0001,0.001,14430,,,,,,,,,,,
,,14503,0.119629867374897,0.8590604066848755,195,,,,,,,,
,,14503,,,195,1.8612712621688843,0.5058053731918335,1.3143388032913208,0.8386378884315491,0.0,1.3642839193344116,0.03367188572883606,0.9594594836235046
0.0001,0.001,14504,,,,,,,,,,,
,,14577,0.11748987436294556,0.8590604066848755,196,,,,,,,,
,,14577,,,196,1.8623123168945312,0.5028961896896362,1.309680700302124,0.8290815353393555,0.0,1.3646655082702637,0.022146660834550858,0.9729729890823364
0.0001,0.001,14578,,,,,,,,,,,
,,14651,0.13826929032802582,0.8389261960983276,197,,,,,,,,
,,14651,,,197,1.856851577758789,0.5036846399307251,1.3071671724319458,0.828900933265686,0.0,1.3626630306243896,0.026302367448806763,0.9594594836235046
0.0001,0.001,14652,,,,,,,,,,,
,,14725,0.11430155485868454,0.8657718300819397,198,,,,,,,,
,,14725,,,198,1.8510504961013794,0.5043804049491882,1.3026069402694702,0.8278886079788208,0.0,1.3605328798294067,0.018425352871418,0.9729729890823364
0.0001,0.001,14726,,,,,,,,,,,
,,14799,0.11449085175991058,0.8724831938743591,199,,,,,,,,
,,14799,,,199,1.8515276908874512,0.502406895160675,1.2920936346054077,0.8158932328224182,0.0,1.3607076406478882,0.05636466667056084,0.9222972989082336
0.0001,0.001,0,,,,,,,,,,,
,,74,0.1552594155073166,0.7006802558898926,0,,,,,,,,
,,74,,,0,2.2323455810546875,0.5729697942733765,1.4014792442321777,0.9447352886199951,0.0,1.4940974712371826,0.2345626801252365,0.5533333420753479
0.0001,0.001,75,,,,,,,,,,,
,,149,0.14322708547115326,0.7551020383834839,1,,,,,,,,
,,149,,,1,2.2032229900360107,0.5808843374252319,1.395753026008606,0.9570524096488953,0.0,1.4843238592147827,0.12626752257347107,0.7833333611488342
0.0001,0.001,150,,,,,,,,,,,
,,224,0.13822227716445923,0.7414966225624084,2,,,,,,,,
,,224,,,2,2.17055606842041,0.596450924873352,1.395630121231079,0.9843876361846924,0.0,1.4732794761657715,0.10518697649240494,0.8399999737739563
0.0001,0.001,225,,,,,,,,,,,
,,299,0.13123533129692078,0.761904776096344,3,,,,,,,,
,,299,,,3,2.167346239089966,0.5987789630889893,1.3955845832824707,0.9867042303085327,0.0,1.4721906185150146,0.10000746697187424,0.8366666436195374
0.0001,0.001,300,,,,,,,,,,,
,,374,0.1248031035065651,0.8095238208770752,4,,,,,,,,
,,374,,,4,2.1754298210144043,0.5927643179893494,1.3745805025100708,0.9600688815116882,0.0,1.4749326705932617,0.08794400840997696,0.8633333444595337
0.0001,0.001,375,,,,,,,,,,,
,,449,0.10935670137405396,0.8367347121238708,5,,,,,,,,
,,449,,,5,2.1677238941192627,0.6006214022636414,1.3857754468917847,0.9783688187599182,0.0,1.472318172454834,0.07323477417230606,0.8766666650772095
0.0001,0.001,450,,,,,,,,,,,
,,524,0.11307065188884735,0.8231292366981506,6,,,,,,,,
,,524,,,6,2.158841848373413,0.6024509072303772,1.369385838508606,0.9699661135673523,0.0,1.4692996740341187,0.06816799938678741,0.9066666960716248
0.0001,0.001,525,,,,,,,,,,,
,,599,0.11881884187459946,0.8027210831642151,7,,,,,,,,
,,599,,,7,2.1610543727874756,0.6012117862701416,1.3505213260650635,0.9545938372612,0.0,1.4700522422790527,0.06278841942548752,0.9100000262260437
0.0001,0.001,600,,,,,,,,,,,
,,674,0.10681531578302383,0.8367347121238708,8,,,,,,,,
,,674,,,8,2.1472198963165283,0.6104271411895752,1.3583399057388306,0.9734013080596924,0.0,1.465338945388794,0.06726102530956268,0.8899999856948853
0.0001,0.001,675,,,,,,,,,,,
,,749,0.11754841357469559,0.7755101919174194,9,,,,,,,,
,,749,,,9,2.1471850872039795,0.6101952791213989,1.3751168251037598,0.9866499900817871,0.0,1.465327262878418,0.07776487618684769,0.8833333253860474
0.0001,0.001,750,,,,,,,,,,,
,,824,0.10218365490436554,0.8163265585899353,10,,,,,,,,
,,824,,,10,2.145181655883789,0.6150718927383423,1.4028823375701904,1.0142557621002197,0.0,1.4646437168121338,0.058826420456171036,0.9233333468437195
0.0001,0.001,825,,,,,,,,,,,
,,899,0.11280898004770279,0.7755101919174194,11,,,,,,,,
,,899,,,11,2.1495845317840576,0.6091139912605286,1.3700495958328247,0.9800891876220703,0.0,1.4661458730697632,0.06409170478582382,0.903333306312561
0.0001,0.001,900,,,,,,,,,,,
,,974,0.09792923182249069,0.8163265585899353,12,,,,,,,,
,,974,,,12,2.147460699081421,0.6042238473892212,1.3482980728149414,0.9589474201202393,0.0,1.465421199798584,0.060931313782930374,0.8999999761581421
0.0001,0.001,975,,,,,,,,,,,
,,1049,0.10963977128267288,0.7687074542045593,13,,,,,,,,
,,1049,,,13,2.1428139209747314,0.6070053577423096,1.3450406789779663,0.960956335067749,0.0,1.4638351202011108,0.04866553097963333,0.9200000166893005
0.0001,0.001,1050,,,,,,,,,,,
,,1124,0.10628574341535568,0.7891156673431396,14,,,,,,,,
,,1124,,,14,2.1391189098358154,0.608022928237915,1.3453919887542725,0.9624192118644714,0.0,1.4625729322433472,0.06172540783882141,0.903333306312561
0.0001,0.001,1125,,,,,,,,,,,
,,1199,0.11014997959136963,0.8367347121238708,15,,,,,,,,
,,1199,,,15,2.1290855407714844,0.612473726272583,1.3261622190475464,0.9554736614227295,0.0,1.4591381549835205,0.07342211902141571,0.8866666555404663
0.0001,0.001,1200,,,,,,,,,,,
,,1274,0.09916890412569046,0.8639456033706665,16,,,,,,,,
,,1274,,,16,2.1245484352111816,0.6139010787010193,1.3181363344192505,0.9522316455841064,0.0,1.4575831890106201,0.0628986582159996,0.8933333158493042
0.0001,0.001,1275,,,,,,,,,,,
,,1349,0.12308508902788162,0.8095238208770752,17,,,,,,,,
,,1349,,,17,2.12104868888855,0.6178646683692932,1.3182350397109985,0.9573604464530945,0.0,1.4563816785812378,0.05735328048467636,0.9200000166893005
0.0001,0.001,1350,,,,,,,,,,,
,,1424,0.11367970705032349,0.8095238208770752,18,,,,,,,,
,,1424,,,18,2.128770112991333,0.6089728474617004,1.3162750005722046,0.9458409547805786,0.0,1.459030032157898,0.05254605785012245,0.9100000262260437
0.0001,0.001,1425,,,,,,,,,,,
,,1499,0.10263612866401672,0.8163265585899353,19,,,,,,,,
,,1499,,,19,2.116204023361206,0.6172872185707092,1.3296165466308594,0.9648131132125854,0.0,1.4547171592712402,0.05855737626552582,0.9100000262260437
0.0001,0.001,1500,,,,,,,,,,,
,,1574,0.115494504570961,0.8503401279449463,20,,,,,,,,
,,1574,,,20,2.1072797775268555,0.6229926943778992,1.3399147987365723,0.9792404174804688,0.0,1.4516466856002808,0.04061301052570343,0.949999988079071
0.0001,0.001,1575,,,,,,,,,,,
,,1649,0.12340854108333588,0.8163265585899353,21,,,,,,,,
,,1649,,,21,2.098520517349243,0.6241950988769531,1.3292704820632935,0.9749734401702881,0.0,1.4486267566680908,0.0666578859090805,0.9100000262260437
0.0001,0.001,1650,,,,,,,,,,,
,,1724,0.10192742198705673,0.8163265585899353,22,,,,,,,,
,,1724,,,22,2.090564012527466,0.6225695013999939,1.3047796487808228,0.9576521515846252,0.0,1.4458775520324707,0.057195995002985,0.9166666865348816
0.0001,0.001,1725,,,,,,,,,,,
,,1799,0.1050734594464302,0.8367347121238708,23,,,,,,,,
,,1799,,,23,2.0921318531036377,0.6170467138290405,1.3000258207321167,0.9495558738708496,0.0,1.4464205503463745,0.05312943458557129,0.9233333468437195
